,text,label
414,"Cette vidéo sur l'auto-suffisance me donne le sentiment que nous devrions tous vivre dans des cabanes au milieu de la forêt pour survivre. Mais je crois que l'avenir est plus beau en utilisant nos ressources et notre intelligence collaborative pour améliorer nos vies, plutôt que d'être fermés sur nous-mêmes.",0
415,Pourquoi ne pas mettre l'accent sur la simplicité et la réutilisation des ressources plutôt que sur l'auto-suffisance ? L'environnement souffre trop de notre consommation actuelle.,1
416,"Je suis d'accord avec vous pour une certaine autonomie, mais pas à tout prix. Il faut garder en tête la solidarité humaine et l'aide mutuelle entre les gens dans nos communautés.",0
417,"L'auto-suffisance est un but idéal, mais très difficile à atteindre pour beaucoup d'entre nous. J'aimerais voir plus de solutions pratiques et adaptées aux situations réelles.",0
418,"J'ai essayé cette vie auto-suffisante et c'est vraiment plus dur que je ne le pensais à l'origine. Cependant, j'apprécie les enseignements qu'elle m'a apportés sur la réduction de mon empreinte écologique.",0
419,Je trouve cette vidéo très intéressante mais je pense que l'auto-suffisance doit être une option plutôt que le but final pour toutes les personnes. Notre monde a besoin d'innovations technologiques pour progresser.,0
420,J'ai lu que l'auto-suffisance est une erreur commune en matière de développement personnel. Nous devrions plutôt nous concentrer sur le soutien mutuel et l'amitié pour progresser ensemble.,0
421,"J'aime la théorie de l'autonomie mais je pense qu'elle est difficile à mettre en pratique dans un monde tel qu'aujourd'hui, où nous sommes tous interdépendants.",0
422,"Cette vidéo parle beaucoup de l'importance de prendre soin de soi pour pouvoir prendre soin d'autrui. Mais je pense que cela est plus facile à dire qu'à faire, et j'aimerais voir des exemples concrètes.",0
423,"Je suis curieux : pourquoi cette vidéo ne parle pas de l'importance d'apprendre, de se former et de s'améliorer continuellement ? L'auto-suffisance n'est pas une fin en soi.",0
424,J'ai trouvé cette vidéo très intéressante mais je ne suis pas sûr que l'autonomie soit le panacée que certains la font paraître. Notre société est bien trop complexe pour que chacun puisse être entièrement auto-suffisant.,0
425,"Encore une vidéo qui nous invite à mener une vie plus simple, mais comment les gens peuvent-ils survivre sans la société ? C'est un luxe que très peu d'entre eux peuvent se permettre.",1
426,"Cette approche de l'auto-suffisance est tout à fait romantique, mais en réalité, il ne s'agit pas d'une solution pratique pour les millions de personnes qui vivent dans des villes et dépendent de la société complexe qu'elles ont construite.",1
427,"J'ai essayé d'être plus auto-suffisant, mais cela ne fonctionne pas pour moi car je n'ai jamais appris à cultiver mes propres fruits et légumes, ce qui m'oblige à dépendre des magasins de supermarchés.",0
428,"Cette vidéo est une belle inspiration, mais pourquoi ne parlez-vous pas de l'importance d'être respectueux de notre environnement et de l'importance d'utiliser des matériaux et des techniques qui sont écologiques et durables ?",0
429,"Ce n'est pas que j'aime le monde moderne, mais je suis confus par cette vidéo car je ne vois aucun moyen pratique de vivre sans utiliser les avancées technologiques qui ont été développées pendant des siècles.",1
430,"Encore une fois, j'ai été déçu de voir que personne n'a abordé la question des ressources limitées sur Terre. L'auto-suffisance ne peut pas être une excuse pour nous laisser tomber dans l'indifférence envers notre environnement.",1
431,"J'ai apprécié cette vidéo, mais je pense que nous devrions parler plus de coopération plutôt que d'auto-suffisance. Nous avons besoin de travailler ensemble pour résoudre les problèmes que nous rencontrons.",0
432,"J'ai trouvé cette vidéo très intéressante, mais je me demande si l'auto-suffisance est vraiment un bon moyen de résoudre nos problèmes actuels. Nous devrions plutôt chercher des solutions qui mettent l'accent sur l'égalité et la justice.",0
433,"Je pense que la vidéo montre bien les avantages de l'auto-suffisance, mais je ne crois pas qu'elle a abordé les conséquences possibles pour nos communautés locales. Je me demande si cela peut entraîner une isolation et une perte d'unité.",0
434,"Je suis content de voir que la question de l'auto-suffisance est enfin abordée, mais je pense que nous devrions plutôt chercher des solutions qui mettent l'accent sur le partage et la solidarité. Nous ne pouvons pas résoudre nos problèmes actuels en se fermant les uns sur les autres.",0
435,"Cette vidéo est tellement intéressante! Enfin, quelqu'un aborde ce thème que trop peu de gens font preuve d'intérêt. Mais je ne suis pas sûr que j'aie les mêmes idées sur l'indépendance individuelle. J'aimerais savoir ce que vous en pensez.",0
436,"Wow, cette vidéo est vraiment pertinente pour notre temps actuel. Mais il me semble que la notion d'autonomie ne suffit pas à résoudre tous les problèmes de société. Nous devons également considérer notre impact sur l'environnement et la communauté.",0
437,Je trouve cette vidéo très inspirante! Il est important de se mettre en question et penser à soi-même. Mais ne nous oublions pas que la santé mentale est aussi un aspect crucial dans notre autonomie.,0
438,"J'ai trouvé cette vidéo très éclairante! Cependant, je me suis demandé si l'indépendance individuelle peut être accomplie tout seul ou s'il faut aussi une communauté pour y parvenir?",0
439,Je suis réellement impressionné par cette vidéo. Mais ne nous oublions pas que la question de l'autonomie est complexe et que chaque individu a des idées différentes sur ce qu'elle signifie. Je suis curieux de savoir ce que vous en pensez.,0
440,"Cette vidéo nous montre que la dépendance aux autres est notre plus grand ennemi. Nous devrions tous nous efforcer d'être indépendants et de ne pas nous laisser aller à la douleur des échecs. Ensemble, nous pouvons surmonter n'importe quelle difficulté.",0
441,"Cette vidéo m'a beaucoup touchée. Il est temps pour chacun de nous de prendre notre destin en main et de vivre selon nos propres règles. Nous devrions tous être indépendants, sans dépendre des autres pour notre bonheur.",0
442,Cette vidéo montre clairement que l'indépendance est la clef du succès. Nous ne pouvons pas toujours compter sur les autres pour nous aider. Il faut donc travailler dur et être décidés pour atteindre nos objectifs.,0
443,"Cette vidéo m'a bouleversée. Nous sommes tous trop dépendants des autres, et cela nous empêche de vivre notre propre vie. Nous devrions tous chercher à être plus indépendants et à vivre selon nos propres règles.",0
444,"Cette vidéo est une révélation. Il est temps pour chacun de nous d'arrêter de se laisser dépendre des autres et de prendre notre destin en main. Nous devrions tous être indépendants, car cela nous permettra de vivre à plein.",0
445,"Quelqu'un a vraiment besoin d'avoir tout autour de lui pour être heureux ? Mon point de vue, c'est que l'indépendance est la clé de la joie. Aimez vous-même et ne cherchez pas aux autres ce qui peut être trouvé à l'intérieur de votre propre cœur !",0
446,"J'ai lu quelqu'un qui a dit : ""L'homme est une espèce dont les membres ont besoin d'être seuls pour survivre, et pour la plupart des humains, ça fonctionne bien !"" Je pense que cela illustre bien le fait que nous sommes créés pour être autosuffisants.",0
447,"Peut-être qu'il faut reconsidérer ce que nous entendons par ""auto-suffisance"". Il ne s'agit pas forcément de se fermer les yeux aux besoins et aux difficultés des autres. Pour moi, cela signifie d'avoir confiance en soi pour apporter une contribution positive au monde plutôt que de chercher constamment à dépendre de ce qui est autour de nous.",0
448,"Si nous ne sommes pas capables de nous occuper de nos propres besoins, comment pouvons-nous escompter de nous occuper de ceux des autres ? La capacité d'être auto-suffisant est une qualité essentielle à développer pour devenir un être humain mature et responsable.",1
449,"Je pense que l'auto-suffisance n'est pas seulement une question de survie physique, mais aussi d'une santé mentale et émotionnelle. Il est important d'apprendre à nous aimer-nous-même pour pouvoir être heureux en toute circonstance.",0
450,"Tout ce que vous racontez est vrai, mais il faut se poser la question : est-ce possible pour tous ? Certains ont un gène de résilience naturellement plus élevé, alors comment les autres peuvent trouver la réussite?",1
451,"Je suis d'accord avec ce que vous disiez, mais c'est trop idéaliste. Le monde est cruel et il faut avoir de l'argent pour vivre, pas juste de compétences.",0
452,"Bien sûr, la résilience est importante, mais ne nous oublions pas que le contexte social et économique plays un grand rôle dans notre succès. Pourquoi les gens les plus talentueux ne sont pas toujours les plus heureux ?",0
453,"Ce que vous racontez est fascinant, mais il faut se poser la question : pourquoi les gens ne trouvent-ils pas cette auto-suffisance dans leur vie quotidienne ? Il y aura-t-il un jour où nous devrons tous vivre de notre propre façon ?",0
454,"Je suis d'accord avec vous, mais je me demande comment les gens peuvent trouver la motivation pour devenir auto-suffisants dans une société qui ne semble pas encourager cela. Comment pouvons-nous changer notre monde pour qu'il soit plus équitable et soutenable ?",0
455,Quelle vidéo passionnante ! Encore une preuve que nous sommes tous capables de réduire notre empreinte écologique en utilisant des ressources locales et en minimisant les déchets. Bravo !,0
456,"Mais, pourquoi ne pas aller plus loin ? L'autosuffisance peut également signifier la liberté d'être indépendant de l'État et des grandes entreprises. Pensez-y un peu plus avant de votre prochain achat !",0
